,id,price,beds,baths,parking,title,address,propertyType,status,bond
6836,16062736,450.0,2,1,1,$450 pw,"1105/20-24 Hepburn Road, Doncaster VIC 3108",Apartment / Unit / Flat,live,1955.0
6837,16062735,490.0,5,2,2,$490 per week,"63 Australis Drive, Williams Landing VIC 3027",House,live,2129.0
6838,16062733,470.0,3,1,1,$470,"4 Melanesia Court, Warrnambool VIC 3280",House,live,2036.0
6839,16062720,550.0,2,1,0,$550 per week,"1206/118 Russell Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,2390.0
6840,16062719,465.0,2,2,1,$465pw/$2021pcm,"4/3 Decathlon Street, Bundoora VIC 3083",House,live,2021.0
6841,16062718,380.0,2,1,1,$380.00,"3/16 Wantirna Road, Ringwood VIC 3134",Apartment / Unit / Flat,live,1651.0
6842,16062709,540.0,2,2,1,$540 per week,"301/77 Queens Road, Melbourne VIC 3004",Apartment / Unit / Flat,live,2346.0
6843,16062706,350.0,3,2,1,$350 per week,"57 Centenary Avenue, Melton VIC 3337",House,live,1521.0
6844,16062695,460.0,3,1,2,$460 per week,"54 Hilton Street, Glenroy VIC 3046",Townhouse,live,1999.0
6845,16062683,470.0,1,1,1,$470.00,"303/81 Argyle Street, Fitzroy VIC 3065",Apartment / Unit / Flat,live,2042.0
6846,16062673,430.0,2,1,2,$430 per week,"4/20 Munro Street, Ringwood VIC 3134",Apartment / Unit / Flat,live,1868.0
6847,16062672,369.0,2,1,2,$369 / wk,"3/21 Jolly Street, Frankston VIC 3199",Apartment / Unit / Flat,live,1604.0
6848,16062671,415.0,2,1,1,$415 per week,"6/3 Forbes Street, Essendon VIC 3040",Apartment / Unit / Flat,live,1864.0
6849,16062668,330.0,1,1,1,$330.00,"2/66 Bruce Street, Preston VIC 3072",Apartment / Unit / Flat,live,1434.0
6850,16062658,550.0,3,3,2,$550,"32a Cambra Road, Belmont VIC 3216",Townhouse,live,2383.0
6851,16062648,480.0,2,1,0,$480 Per week,"25 Victoria St, Footscray VIC 3011",House,live,2085.0
6852,16062642,650.0,3,1,1,$650 per week,"57 Baker Street, Richmond VIC 3121",House,live,2824.0
6853,16062640,360.0,2,1,1,$360.00 pw,"4/42 Rufus Street, Epping VIC 3076",Apartment / Unit / Flat,live,1564.0
6854,16062635,330.0,2,1,1,$330 pw,"105/80 Epping Road, Epping VIC 3076",Apartment / Unit / Flat,live,1434.0
6855,16062629,390.0,1,1,1,$390 per week,"2/401 Alma Road, Caulfield North VIC 3161",Apartment / Unit / Flat,live,1695.0
6856,16062610,320.0,2,1,0,$320 per week,"207/699B Barkly Street, West Footscray VIC 3012",Apartment / Unit / Flat,live,1390.0
6857,16062598,550.0,3,2,2,$550pw/$2390pcm,"2/6 Eagling Street, Keilor VIC 3036",House,live,2390.0
6858,16062589,470.0,4,2,2,$470,"5 Tranquil Road, Aintree VIC 3336",House,live,2036.0
6859,16062587,520.0,4,2,0,$520,"24 Gum Road, Kings Park VIC 3021",House,live,2260.0
6860,16062575,820.0,5,2,0,$820pw/ $3563pcm,"23 Brighton Street, Flemington VIC 3031",House,live,3563.0
6861,15703416,295.0,1,1,1,$295 per week,"4/12 Oxford Street, Box Hill VIC 3128",Townhouse,live,1282.0
6862,16062567,600.0,2,1,0,$600 per week,"2803/483 Swanston Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,2608.0
6863,16062566,430.0,3,1,1,$430 per week,"4/3-5 Leicester Avenue, Mount Eliza VIC 3930",Apartment / Unit / Flat,live,1868.0
6864,16062558,450.0,1,1,0,$450 per week,"211/59 Thistlethwaite Street, South Melbourne VIC 3205",Apartment / Unit / Flat,live,1955.0
6865,12812839,650.0,3,2,1,$650 PW / $2824 PCM,"24/157 Epsom Road, Ascot Vale VIC 3032",Apartment / Unit / Flat,live,2824.0
6866,16062555,800.0,3,1,0,$800 Per Week,"1/42 Grandview Grove, Prahran VIC 3181",Apartment / Unit / Flat,live,3200.0
6867,16062544,460.0,3,2,1,$460,"2/175 Lawrence Road, Mount Waverley VIC 3149",Apartment / Unit / Flat,live,1999.0
6868,16062534,520.0,3,2,2,$520 p/w sms 0424381047 for inspection,"15/24-26 Burton Avenue, Clayton VIC 3168",Apartment / Unit / Flat,live,2259.0
6869,16062533,630.0,2,2,1,$630 weekly,"1317/35 Albert Road, Melbourne VIC 3004",Apartment / Unit / Flat,live,2737.0
6870,16044504,1200.0,5,3,3,"$1,200.00 Per Week","4 Nareeb Court, Toorak VIC 3142",House,live,7200.0
6871,16062518,460.0,4,2,2,$460 pw,"108 Ambassador Crescent, Point Cook VIC 3030",House,live,1999.0
6872,16062513,310.0,1,1,1,$310.00 per week,"12/3 Quat Quatta Avenue, Ripponlea VIC 3185",Apartment / Unit / Flat,live,1347.0
6873,16062494,700.0,3,2,2,$700.00,"2/50 Clyde Street, Box Hill North VIC 3129",Townhouse,live,3042.0
6874,16062492,420.0,3,2,1,"$420.00 per week / $1,820.00 PCM","2/39 Banksia Grove, Tullamarine VIC 3043",Apartment / Unit / Flat,live,1820.0
6875,16062481,490.0,4,2,2,$490 per week,"50 Atlantis Drive, Point Cook VIC 3030",House,live,2129.0
6876,16062470,330.0,2,1,1,$330.00,"1/34 Jennings Street, Kyneton VIC 3444",Apartment / Unit / Flat,live,1434.0
6877,16062466,495.0,3,1,2,$495,"331 Gaffney Street, Pascoe Vale VIC 3044",House,live,2145.0
6878,16062465,450.0,3,2,2,$450,"21 Harkaway Road, Berwick VIC 3806",House,live,1955.0
6879,16062462,430.0,1,1,0,$430 per week,"709/11 Cohen Place, Melbourne VIC 3000",Apartment / Unit / Flat,live,1868.0
6880,16062458,370.0,3,1,0,$370 Per Week,"42 Sunset Boulevard, Jacana VIC 3047",House,live,1607.0
6881,16062438,650.0,2,2,1,$650.00,"1404/60 Lorimer Street, Docklands VIC 3008",Apartment / Unit / Flat,live,2824.0
6882,16062428,680.0,2,2,0,$680,"1411/120 A Beckett St, Melbourne VIC 3000",Apartment / Unit / Flat,live,2955.0
6883,16062401,410.0,3,1,6,$410 per week,"44 Lackenheath Drive, Tullamarine VIC 3043",Apartment / Unit / Flat,live,1777.0
6884,16062400,525.0,4,2,2,$525 per week,Point Cook VIC 3030,House,live,2100.0
6885,15889622,380.0,1,1,1,$380 Per Week,"4/50 Robert Street, Bentleigh VIC 3204",Apartment / Unit / Flat,live,1651.0
6886,16062396,410.0,4,2,2,$410 per week,"39 Rockford Street, Pakenham VIC 3810",House,live,1782.0
6887,16062390,330.0,3,1,2,$330.00,"7 Myrtle Street, Melton South VIC 3338",House,live,1434.0
6888,16062380,515.0,4,2,2,$515.00 per week,"32 Canary Drive, Armstrong Creek VIC 3217",House,live,2237.0
6889,16062356,560.0,3,2,1,$560 per week,"2A Waters Drive, Seaholme VIC 3018",House,live,2520.0
6890,16062354,300.0,1,1,1,$300,"2/240 Ryrie Street, Geelong VIC 3220",Apartment / Unit / Flat,live,1300.0
6891,16062346,420.0,4,2,2,$420 per week,"8 Radisson Crescent, Werribee VIC 3030",House,live,1825.0
6892,14480168,350.0,2,1,1,$350 per week,"55 Ford Street, Beechworth VIC 3747",Apartment / Unit / Flat,live,1517.0
6893,16062339,410.0,2,1,1,$410 per week,"6/22 Walter Street, East Geelong VIC 3219",Apartment / Unit / Flat,live,1640.0
6894,16062335,640.0,3,2,2,$640 per week,"3/12 Thea Avenue, Balwyn North VIC 3104",Townhouse,live,2781.0
6895,16062325,475.0,2,1,1,$475.00,"108/90 White Street, Mordialloc VIC 3195",Apartment / Unit / Flat,live,2064.0
6896,15563252,990.0,4,2,1,$990,"647 Hawthorn Road, Brighton East VIC 3187",House,live,4302.0
6897,14005961,370.0,2,1,1,$370,"222 BALLARAT ROAD, Footscray VIC 3011",House,live,1603.0
6898,15323041,500.0,4,3,2,$500 per week,"10 Quintino Walk, Clyde North VIC 3978",House,live,2173.0
6899,16062316,300.0,2,1,1,$300 per week,"25 Jesson Crescent, Dandenong VIC 3175",House,live,1304.0
6900,14106089,680.0,2,2,1,$680/w & Fully Furnished,"109/23 Batman Street, West Melbourne VIC 3003",Apartment / Unit / Flat,live,2954.0
6901,14989490,470.0,3,1,4,$470,"748 Warrigal Road, Malvern East VIC 3145",House,live,2042.0
6902,16062312,400.0,2,1,1,$400 per week,"8/66 Auburn Road, Hawthorn VIC 3122",Apartment / Unit / Flat,live,1738.0
6903,16062298,310.0,1,1,1,$310.00 per week,"8/36 Holmes Street, Brunswick East VIC 3057",Apartment / Unit / Flat,live,1347.0
6904,15865874,370.0,3,1,2,$370 weekly,"4 Madura Street, Rosebud VIC 3939",House,live,1603.0
6905,16062273,685.0,5,2,2,$685.00,"50 Laburnum Street, Blackburn VIC 3130",House,leased,2976.0
6906,16062268,290.0,1,1,1,$290.00 per week,"2/17 Forest Lane, Bendigo VIC 3550",Apartment / Unit / Flat,live,1260.0
6907,16062267,700.0,3,2,2,$700 per week,"8A Jobson Street, Williamstown VIC 3016",House,live,3258.0
6908,16062264,340.0,2,1,1,$340pw/$1477pcm,"7/15 Woodvale Close, Essendon VIC 3040",Apartment / Unit / Flat,live,1477.0
6909,16062260,430.0,2,1,1,$430.00,"107/358 Moreland Road, Brunswick West VIC 3055",Apartment / Unit / Flat,live,1869.0
6910,16062258,515.0,3,2,2,$515 per week,"65 Ironbark Street, Waurn Ponds VIC 3216",House,live,2238.0
6911,16062255,450.0,2,1,1,$450,"15/55 Dover Street, Flemington VIC 3031",Apartment / Unit / Flat,live,1956.0
6912,16062223,390.0,3,2,1,$390,"7/57-59 Buckley St, Noble Park VIC 3174",House,live,1695.0
6913,16062221,720.0,3,2,2,$720 Per Week,"29/202 St Aidans Road, Kennington VIC 3550",Apartment / Unit / Flat,live,3129.0
6914,15346878,450.0,3,2,2,$450 per week,"9 Saltbreeze Circuit, Clyde VIC 3978",Townhouse,live,1950.0
6915,16062217,450.0,3,2,1,$450 per week,"24 Campbell Drive, Hampton Park VIC 3976",House,live,1955.0
6916,16062212,500.0,2,2,1,$500,"2/16 Fenwick Street, Geelong VIC 3220",Apartment / Unit / Flat,live,2165.0
6917,16062206,450.0,3,2,2,$450,"1 Alpina Avenue, Mount Duneed VIC 3217",House,live,1950.0
6918,16062205,480.0,3,1,7,$480,"5 Illaroo Street, Capel Sound VIC 3940",House,live,2086.0
6919,16062201,560.0,3,1,1,$560.00,"171 Banksia Street, Ivanhoe VIC 3079",House,live,2433.0
6920,16062193,340.0,3,2,1,$340 per week / $1473 per month,"2/7 Burswood Circuit, Harkness VIC 3337",Apartment / Unit / Flat,live,1473.0
6921,16062186,450.0,3,2,1,$450 per week,"12 Bella Julia Place, Lara VIC 3212",House,live,1956.0
6922,16062182,600.0,2,1,0,$600 pw,"3405/81 A'beckett Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,2607.0
6923,16062177,400.0,4,2,2,$400 per week,"8 Valentina Drive, Darley VIC 3340",House,live,1738.0
6924,16062172,420.0,2,1,1,$420,"412/6 Station Street, Moorabbin VIC 3189",Apartment / Unit / Flat,live,1825.0
6925,16062167,380.0,2,1,2,$380 per week,"617 Laurie Street, Golden Point VIC 3350",House,live,1647.0
6926,16062162,585.0,3,1,2,$585.00 per week,"51 Sutherland Street, Brunswick VIC 3056",House,live,2477.0
6927,16062161,585.0,3,1,2,$585.00 per week,"51 Sutherland Street, Brunswick VIC 3056",House,live,2477.0
6928,16062136,380.0,4,2,2,$380.00 Per Week,"7 Bamburgh Street, Werribee VIC 3030",House,live,1651.0
6929,16062130,550.0,2,1,1,$550 per week,"207/68 Argo Street, South Yarra VIC 3141",Apartment / Unit / Flat,live,2390.0
6930,16062127,310.0,2,1,0,$310 p/w,"278C Wyndham Street, Shepparton VIC 3630",Apartment / Unit / Flat,live,1347.0
6931,16062128,420.0,4,2,2,$420PW/1825PCM,"20 Sahlia Avenue, Kalkallo VIC 3064",House,live,1825.0
6932,15054158,400.0,3,1,0,$400,"23 Maurice Street, Herne Hill VIC 3218",House,live,1738.0
6933,16062124,430.0,2,1,1,$430.00,"3/82 Lower Dandenong Road, Mentone VIC 3194",Apartment / Unit / Flat,live,1868.0
6934,16062121,420.0,4,2,2,$420,"13 Stanhope Place, Pakenham VIC 3810",House,live,1825.0
6935,16062114,420.0,3,1,1,$420 weekly,"3 Thames Avenue, Springvale VIC 3171",House,live,1825.0
6936,16062104,1150.0,2,2,2,"$1,150 Per Week","626/1 Queensbridge Square, Southbank VIC 3006",Apartment / Unit / Flat,live,4997.0
6937,16062093,495.0,4,2,2,$495 per week,"6 Brett Court, Sale VIC 3850",House,recentlyUpdated,1980.0
6938,16062092,470.0,3,1,2,$470.00,"4 Green Court, Ocean Grove VIC 3226",House,live,2042.0
6939,16062091,400.0,3,1,2,$400 per week,"22 Somerton Court, Bacchus Marsh VIC 3340",House,live,1738.0
6940,16062083,330.0,2,1,0,$330 per week,"3/22 Newcastle Street, Preston VIC 3072",Apartment / Unit / Flat,live,1434.0
6941,16062078,500.0,2,2,1,$500 pw,"2/186 Grimshaw Street, Greensborough VIC 3088",Apartment / Unit / Flat,live,2173.0
6942,16062077,560.0,2,1,1,$560 weekly,"2/74 Hawthorn Rd, Caulfield North VIC 3161",Apartment / Unit / Flat,live,2433.0
6943,16062066,370.0,2,1,1,$370.00,"2/428 Nepean Highway, Frankston VIC 3199",Apartment / Unit / Flat,live,1608.0
6944,16062062,525.0,2,1,0,"$525pw/$2,281pcm","29 Loudon Road, Burwood VIC 3125",Apartment / Unit / Flat,live,2281.0
6945,16062040,650.0,3,1,6,$650 per week,"1380 Wallan-Whittlesea Road, Upper Plenty VIC 3756",House,live,2824.0
6946,16062038,450.0,1,1,1,$450/week,"1712/200 Spencer St, Melbourne VIC 3000",Apartment / Unit / Flat,live,1956.0
6947,11785900,570.0,5,2,2,$570 wk,"21 Double Delight Drive, Beaconsfield VIC 3807",House,live,2475.0
6948,16062025,395.0,3,2,2,$395 weekly,"1 Mahogany Dr, Mildura VIC 3500",House,live,1711.0
6949,16062015,410.0,3,1,2,$410 pw/ $1782 pcm,"51 Prince Of Wales Avenue, Mill Park VIC 3082",House,live,1782.0
6950,16062002,650.0,3,2,1,$650.00,"1/52 Eram Road, Box Hill North VIC 3129",Apartment / Unit / Flat,leased,2824.0
6951,16061993,600.0,2,2,1,$600.00 per week,"808/2 Claremont Street, South Yarra VIC 3141",Apartment / Unit / Flat,live,2607.0
6952,16061983,340.0,2,2,1,$340.00 per week,"6 Pozieres Place, Sebastopol VIC 3356",Townhouse,live,1473.0
6953,16061980,390.0,2,2,1,$390 per week,"403/118 Cairnlea Drive, Cairnlea VIC 3023",House,live,1695.0
6954,16061979,470.0,3,1,1,$470,"67 Hider Street, Warrnambool VIC 3280",House,live,2036.0
6955,16061977,350.0,3,2,2,$350,"2 Beverley Court, Hoppers Crossing VIC 3029",House,live,1521.0
6956,16061968,410.0,2,1,1,$410pw/$1782pcm,"2/22 Newcastle Street, Preston VIC 3072",Apartment / Unit / Flat,live,1782.0
6957,16061964,230.0,1,1,1,$230.00,"2/22 Daisy Street, Newtown VIC 3220",Apartment / Unit / Flat,live,999.0
6958,16061952,140.0,1,1,1,$140,"4/54 Elgin Street, Morwell VIC 3840",Apartment / Unit / Flat,live,607.0
6959,16061948,450.0,2,1,0,$450 per week,"309/402-408 La Trobe Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,1955.0
6960,16061944,460.0,4,1,4,$460 per week,"330 Peel Street, Black Hill VIC 3350",House,live,1993.0
6961,16061939,650.0,2,2,1,$650per week,"532/631 Victoria Street, Abbotsford VIC 3067",Apartment / Unit / Flat,live,2824.0
6962,14979121,420.0,4,2,2,$420,"37 Stream Road, Wyndham Vale VIC 3024",House,live,1825.0
6963,14165659,360.0,3,2,2,$360 Per Week,"1/7 Carramar Drive, Harkness VIC 3337",Apartment / Unit / Flat,live,1564.0
6964,11998606,410.0,2,1,1,$410 wk,"5/36 Stuart Street, Noble Park VIC 3174",Townhouse,live,1780.0
6965,16061915,460.0,4,2,1,$460 PER WEEK,"55 Woodman Circuit, Wollert VIC 3750",House,live,1999.0
6966,16061901,425.0,2,1,1,$425,"5/19 Narong, Caulfield North VIC 3161",Apartment / Unit / Flat,live,1847.0
6967,16061881,430.0,1,1,1,$430 per week,"105/39 Appleton Street, Richmond VIC 3121",Apartment / Unit / Flat,live,1869.0
6968,13900308,700.0,2,2,0,$700 per week - FURNISHED,"3705/462 Elizabeth Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,3042.0
6969,16061872,430.0,1,1,0,Furnished $430 per week,"107/5 Irving Avenue, Box Hill VIC 3128",Apartment / Unit / Flat,live,1868.0
6970,15386751,500.0,2,1,1,Furnished $500 per week,"313/5 Irving Avenue, Box Hill VIC 3128",Apartment / Unit / Flat,live,2173.0
6971,16061861,565.0,4,1,1,$565 per week,"31 Chatfield Avenue, Capel Sound VIC 3940",House,live,2455.0
6972,16061853,1200.0,4,2,2,"$1,200.00","160 Bambra Road, Caulfield North VIC 3161",House,live,5214.0
6973,16061850,440.0,2,1,1,$440.00 per week,"4/28 Donna Buang Street, Camberwell VIC 3124",Apartment / Unit / Flat,live,1912.0
6974,16061833,495.0,2,2,1,$495.00,"5/419 Waverley Road, Malvern East VIC 3145",Apartment / Unit / Flat,live,2151.0
6975,16061824,515.0,3,1,2,$515 per week,"46 Devon Avenue, Coburg VIC 3058",House,live,2232.0
6976,16061805,460.0,2,1,1,$460,"20/46-48 Harrison Street, Brunswick East VIC 3057",Apartment / Unit / Flat,live,1999.0
6977,16061810,345.0,1,1,0,$345 per week,"909/528 Swanston Street, Carlton VIC 3053",Apartment / Unit / Flat,live,1499.0
6978,16061808,900.0,4,3,2,$900 pw,"1/35 Mount Street, Glen Waverley VIC 3150",Townhouse,live,3693.0
6979,16061802,550.0,3,1,1,$550 Per Week,"10 Henry Street, Seddon VIC 3011",House,live,2390.0
6980,16061787,340.0,2,1,1,$340pw / $1477pcm,"18 Lawn Walk, Mernda VIC 3754",House,live,1477.0
6981,16061782,600.0,2,2,1,$600.00 Per Week,"G1/9 Dryburgh Street, West Melbourne VIC 3003",Apartment / Unit / Flat,live,2607.0
6982,16061763,1000.0,3,2,2,$1000 per week,"73 The Crescent, Port Melbourne VIC 3207",Townhouse,live,6000.0
6983,16061758,380.0,2,1,1,$380 weekly,"3/23 Collins St, Essendon VIC 3040",Apartment / Unit / Flat,live,1647.0
6985,16061749,600.0,3,1,3,$600.00,"26 Hardy Street, Rye VIC 3941",House,live,2607.0
6986,16061737,375.0,3,1,1,$375 Per Week,"15 Quinn Street, Deer Park VIC 3023",House,live,1625.0
6987,16061727,350.0,1,1,0,$350pw/$1521pcm,"5405/570 Lygon Street, Carlton VIC 3053",Apartment / Unit / Flat,live,1521.0
6988,16061717,330.0,3,1,1,$330.00,"2 Wotan Place, Kurunjang VIC 3337",House,live,1434.0
6989,16061709,650.0,3,2,1,$650 weekly,"1/16 Kent Street, Mornington VIC 3931",House,leased,2824.0
6990,16061698,370.0,3,1,2,$370,"3/20-22 Retreat Place, Werribee VIC 3030",House,live,1607.0
6991,16061676,460.0,4,2,2,$460,"68 Cravens Road, Mernda VIC 3754",House,live,1999.0
6992,16061694,360.0,3,2,1,$360 Per Week,"45 Bayview Crescent, Hoppers Crossing VIC 3029",House,live,1564.0
6993,16061693,350.0,2,1,1,$350.00,"4/3 Vine Street, Heidelberg VIC 3084",Apartment / Unit / Flat,live,1521.0
6994,16061690,1000.0,3,2,1,$1000pw - Furnished,"302/30 Newquay Promenade, Docklands VIC 3008",Apartment / Unit / Flat,live,4345.0
6995,15141770,500.0,3,1,2,"$500pw/$2,172pcm","4 Allaware Avenue, Croydon VIC 3136",House,live,2172.0
6996,16061686,440.0,3,2,2,$440 Per Week,"6 Bolton Grove, Officer VIC 3809",House,live,1912.0
6997,9464999,180.0,1,1,0,$180.00 Per Week,"5/151 Don Street, Bendigo VIC 3550",Apartment / Unit / Flat,live,782.0
6998,15889540,520.0,3,2,1,$520 per week,"38 Kauri Grove, Glen Waverley VIC 3150",House,live,2260.0
6999,16061681,740.0,3,2,2,$740.00,"31A Tweed St, Highett VIC 3190",House,live,3215.0
7000,15253487,410.0,3,2,2,$410,"20 Brunel Court, Hampton Park VIC 3976",House,live,1782.0
7001,16061660,430.0,4,2,2,$430,"16 Counihan Street, Sunbury VIC 3429",House,live,1863.0
7002,16061653,350.0,4,2,1,$350.00 Per week,"97 Kinglake Drive, Manor Lakes VIC 3024",House,live,1520.0
7003,16061651,470.0,3,2,2,$470.00,"1/12 Mack Street, Reservoir VIC 3073",Townhouse,live,2042.0
7004,14810498,630.0,1,1,1,$630,"8101/228 Latrobe Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,2738.0
7005,16061642,300.0,2,1,1,$300 PW,"3/12 Louis Avenue, Dandenong North VIC 3175",Apartment / Unit / Flat,live,1304.0
7006,16061547,390.0,2,1,1,$390 per week,"37 Alford Street, Warragul VIC 3820",House,live,1695.0
7007,16061625,400.0,4,2,2,$400 per week,"17 Torre Road, Pakenham VIC 3810",House,live,1738.0
7008,16061617,890.0,3,1,0,$890.00,"175 Richardson Street, Middle Park VIC 3206",House,live,3867.0
7010,16061603,550.0,2,2,1,$550 per week,"2/1A Peel Street, Windsor VIC 3181",Apartment / Unit / Flat,live,2390.0
7011,16061591,550.0,3,1,2,$550 per week,"8/317 Hawthorn Road, Caulfield VIC 3162",Apartment / Unit / Flat,recentlyUpdated,2390.0
7012,15356653,475.0,3,2,1,$475 pw,"7/2 Floriston Road, Boronia VIC 3155",Townhouse,live,2058.0
7013,16061584,290.0,3,1,1,$290 pw,"1103 Doveton Street North, Ballarat North VIC 3350",House,live,1160.0
7014,16061580,470.0,3,2,2,$470.00 per week,"27 Howell Crescent, Kangaroo Flat VIC 3555",House,live,2042.0
7015,16061574,395.0,2,1,2,$395 per week,"742 North Road, Ormond VIC 3204",Apartment / Unit / Flat,live,1716.0
7016,16061572,650.0,3,1,1,$650 per week,"455 Dryburgh Street, North Melbourne VIC 3051",House,live,2824.0
7017,16061569,570.0,4,2,2,$570,"23 Wisteria Street, Echuca VIC 3564",House,live,2280.0
7018,16061567,380.0,2,1,1,$380,"3/62 Carween Ave, Mitcham VIC 3132",Apartment / Unit / Flat,live,1651.0
7019,16061564,530.0,4,2,4,$530 per week,"21 Goshawk Road, Sunbury VIC 3429",House,live,2303.0
7020,14084357,390.0,2,1,1,$390,"1/4 Sydney St, Somerville VIC 3912",Apartment / Unit / Flat,live,1690.0
7021,16061549,370.0,3,1,6,$370 per week,"11 Gruner Street, Sunbury VIC 3429",House,live,1607.0
7022,14715379,420.0,3,2,1,$420 p/w,"1 John Street, Koo Wee Rup VIC 3981",House,live,1820.0
7023,15263650,480.0,2,2,1,$480,"G04/12 Major Street, Highett VIC 3190",Apartment / Unit / Flat,live,2086.0
7024,16061546,575.0,3,2,2,$575,"10 Kiah Street, Glen Waverley VIC 3150",House,live,2499.0
7025,16061541,500.0,2,1,1,$500.00,"2/474 Glenferrie Road, Hawthorn VIC 3122",Apartment / Unit / Flat,live,2173.0
7026,16061533,820.0,4,1,0,$820.00,"124 Rathdowne Street, Carlton VIC 3053",House,live,3563.0
7027,16061528,550.0,2,2,1,$550 Per Week,"103/2 Morton Avenue, Carnegie VIC 3163",Apartment / Unit / Flat,live,2390.0
7028,16061522,325.0,1,1,1,$325.00 per week,"5/17 Stillman St, Richmond VIC 3121",Apartment / Unit / Flat,live,1412.0
7029,16061514,450.0,2,1,0,$450 per week,"828/139 Lonsdale Street, Melbourne VIC 3000",Apartment / Unit / Flat,live,1955.0
7030,16061508,395.0,2,1,1,$395 pw,"E5/89 O'Shanassy Street, North Melbourne VIC 3051",Apartment / Unit / Flat,live,1716.0
7031,16061500,540.0,1,1,1,$540.00,"2910A/100 Harbour Esplanade, Docklands VIC 3008",Apartment / Unit / Flat,live,3240.0
7032,16061499,450.0,4,2,1,$450.00 per week,"29A St James Wood Drive, North Bendigo VIC 3550",House,live,1800.0
7033,16061484,460.0,4,2,2,$460.00 Per Week,"7 Annabel Street, Deanside VIC 3336",House,live,1999.0
7034,16061479,500.0,4,2,2,$500,"6 Merrigum Court, Doncaster VIC 3108",House,live,2173.0
7035,15708100,390.0,3,2,3,$390 per week,"14 Hamilton Street, Riddells Creek VIC 3431",House,live,1695.0
